timestamp,station_id,city,aqi,pm25,pm10,no2,o3,temperature,humidity,wind_speed,wind_direction,precipitation
2024-01-02 18:00:00,station_0,Delhi,299.5,170.2,241.4,61.0,49.7,32.6,52.4,4.3,S,0.0
2024-01-02 19:00:00,station_0,Delhi,378.6,227.9,308.1,75.1,28.3,36.0,67.8,2.7,SW,0.0
2024-01-02 20:00:00,station_0,Delhi,410.6,245.8,334.7,78.9,34.0,32.8,63.4,1.6,NW,0.0
2024-01-02 21:00:00,station_0,Delhi,430.6,266.3,347.5,84.8,53.6,33.7,76.4,1.8,S,0.0
2024-01-02 22:00:00,station_0,Delhi,406.5,249.2,332.9,79.6,37.0,33.4,61.2,2.9,NE,0.0
2024-01-02 23:00:00,station_0,Delhi,335.2,203.2,274.9,61.8,33.4,31.5,54.8,5.1,S,0.0
2024-01-03 00:00:00,station_0,Delhi,500.0,291.3,407.2,101.8,38.6,31.8,55.7,0.0,SE,0.2
2024-01-03 01:00:00,station_0,Delhi,388.1,237.7,313.7,80.0,38.6,31.5,57.4,3.3,N,0.0
2024-01-03 02:00:00,station_0,Delhi,435.2,254.6,351.5,87.8,30.6,21.7,59.9,2.1,NW,0.0
2024-01-03 03:00:00,station_0,Delhi,395.2,230.3,318.7,78.0,50.5,25.8,60.4,4.2,NE,0.0
2024-01-03 04:00:00,station_0,Delhi,395.9,237.1,317.0,80.2,52.0,17.9,54.5,0.0,W,0.0
2024-01-03 05:00:00,station_0,Delhi,338.4,202.9,271.0,68.1,56.0,18.0,61.8,3.3,NE,0.0
2024-01-03 06:00:00,station_0,Delhi,408.1,244.2,321.7,78.4,42.0,14.4,60.3,3.8,N,0.0
2024-01-03 07:00:00,station_0,Delhi,355.0,205.2,285.1,70.3,18.9,16.5,71.9,3.3,NE,0.0
2024-01-03 08:00:00,station_0,Delhi,399.6,237.5,327.6,79.1,33.3,18.0,60.8,0.3,SW,0.0
2024-01-03 09:00:00,station_0,Delhi,430.9,255.5,338.4,88.6,39.6,17.0,59.9,0.0,SW,0.0
2024-01-03 10:00:00,station_0,Delhi,415.2,248.0,327.7,81.9,47.6,15.2,35.0,3.1,NW,0.0
2024-01-03 11:00:00,station_0,Delhi,491.9,293.0,396.0,99.7,31.9,19.1,62.9,3.7,SE,0.0
2024-01-03 12:00:00,station_0,Delhi,477.7,300.6,374.1,95.3,35.9,18.2,66.4,0.0,NE,0.0
2024-01-03 13:00:00,station_0,Delhi,500.0,299.6,394.9,102.6,44.6,26.4,66.3,0.0,W,0.0
2024-01-03 14:00:00,station_0,Delhi,451.7,272.7,359.3,89.4,35.7,25.2,64.9,4.1,S,0.0
2024-01-03 15:00:00,station_0,Delhi,401.8,249.6,325.5,83.9,36.0,26.2,67.4,2.5,NW,0.0
2024-01-03 16:00:00,station_0,Delhi,331.7,197.8,269.5,68.1,41.0,29.3,60.2,6.7,E,0.0
2024-01-03 17:00:00,station_0,Delhi,299.7,188.4,239.6,61.6,50.1,34.9,72.1,2.2,E,0.0
2024-01-03 18:00:00,station_0,Delhi,432.2,258.0,340.9,85.5,43.8,34.5,56.5,3.0,W,0.0
2024-01-03 19:00:00,station_0,Delhi,434.8,264.5,355.7,84.6,33.2,33.7,60.3,1.0,W,0.0
2024-01-03 20:00:00,station_0,Delhi,423.8,253.3,339.3,88.3,45.9,34.9,62.8,0.0,NW,0.0
2024-01-03 21:00:00,station_0,Delhi,400.7,238.1,325.4,78.0,32.7,37.3,53.7,1.0,W,0.0
2024-01-03 22:00:00,station_0,Delhi,424.1,258.7,327.7,84.4,46.3,33.4,70.7,0.4,NE,0.2
2024-01-03 23:00:00,station_0,Delhi,492.9,298.1,386.6,100.7,33.0,32.0,55.6,0.3,E,0.0
2024-01-04 00:00:00,station_0,Delhi,431.2,271.6,345.3,86.3,39.8,31.0,52.0,1.0,E,0.0
2024-01-04 01:00:00,station_0,Delhi,441.5,266.4,359.1,90.4,30.0,29.8,82.6,0.0,NE,0.0
2024-01-04 02:00:00,station_0,Delhi,348.9,210.8,277.8,69.5,45.3,27.2,72.5,0.0,NE,0.0
2024-01-04 03:00:00,station_0,Delhi,425.1,255.2,333.0,81.6,50.1,24.3,72.2,0.0,S,0.0
2024-01-04 04:00:00,station_0,Delhi,418.2,254.5,336.8,82.9,51.6,17.9,56.5,1.2,S,0.0
2024-01-04 05:00:00,station_0,Delhi,373.2,227.4,300.9,77.4,49.6,15.8,54.0,2.0,N,0.0
2024-01-04 06:00:00,station_0,Delhi,358.1,218.6,279.4,74.1,18.3,18.4,53.0,0.0,NE,0.0
2024-01-04 07:00:00,station_0,Delhi,369.9,215.3,295.3,78.5,12.2,16.3,61.7,0.6,N,0.0
2024-01-04 08:00:00,station_0,Delhi,478.6,287.2,384.6,94.6,32.2,16.3,53.8,0.0,E,0.0
2024-01-04 09:00:00,station_0,Delhi,427.2,256.0,328.9,84.3,43.1,18.0,59.9,4.2,SW,0.0
2024-01-04 10:00:00,station_0,Delhi,454.9,272.2,368.0,91.8,16.3,18.3,76.7,2.9,NW,0.0
2024-01-04 11:00:00,station_0,Delhi,475.8,289.2,388.2,94.9,45.6,17.7,57.7,2.9,NW,0.0
2024-01-04 12:00:00,station_0,Delhi,471.9,295.9,377.0,96.7,33.0,20.4,66.1,0.0,S,0.0
2024-01-04 13:00:00,station_0,Delhi,416.0,245.6,332.5,82.6,33.4,19.8,76.5,0.3,E,0.0
2024-01-04 14:00:00,station_0,Delhi,442.9,269.8,357.4,91.2,50.6,26.2,61.8,0.0,SW,0.0
2024-01-04 15:00:00,station_0,Delhi,472.2,273.6,376.4,95.2,34.1,29.6,61.4,0.0,E,0.4
2024-01-04 16:00:00,station_0,Delhi,398.6,232.1,321.4,77.6,52.8,31.4,60.3,2.1,W,0.0
2024-01-04 17:00:00,station_0,Delhi,436.0,262.3,357.4,89.2,38.0,28.3,61.8,4.1,NE,0.0
2024-01-04 18:00:00,station_0,Delhi,403.3,253.4,320.8,79.8,54.5,33.8,72.2,0.6,W,0.0
2024-01-04 19:00:00,station_0,Delhi,446.7,270.3,361.1,86.2,46.4,35.0,59.9,0.8,S,0.0
2024-01-04 20:00:00,station_0,Delhi,398.8,238.4,314.9,84.4,33.4,35.5,75.5,0.0,N,0.0
2024-01-04 21:00:00,station_0,Delhi,419.3,250.9,332.9,84.8,45.1,34.8,71.4,1.0,SW,0.0
2024-01-04 22:00:00,station_0,Delhi,432.0,256.5,348.8,86.8,24.8,31.3,68.0,3.5,N,0.0
2024-01-04 23:00:00,station_0,Delhi,380.4,227.9,303.4,76.3,42.3,30.3,58.2,0.0,NE,1.0
2024-01-05 00:00:00,station_0,Delhi,404.7,240.2,324.9,80.9,51.9,27.5,68.8,0.0,NW,0.0
2024-01-05 01:00:00,station_0,Delhi,495.4,299.3,399.5,101.3,40.6,27.7,78.7,1.7,SE,0.0
2024-01-05 02:00:00,station_0,Delhi,475.6,282.1,382.9,94.4,31.7,26.0,70.7,2.8,SW,0.0
2024-01-05 03:00:00,station_0,Delhi,480.0,291.3,374.6,95.4,31.2,23.1,52.2,0.0,NW,0.0
2024-01-05 04:00:00,station_0,Delhi,454.6,272.3,365.1,92.1,41.9,20.4,62.7,0.1,S,0.0
2024-01-05 05:00:00,station_0,Delhi,363.1,214.4,290.3,76.7,32.6,18.9,64.9,1.5,SE,0.0
2024-01-05 06:00:00,station_0,Delhi,434.4,254.5,346.6,88.2,49.9,16.2,54.4,5.1,SE,0.0
2024-01-05 07:00:00,station_0,Delhi,400.3,242.3,321.5,79.4,55.5,16.5,55.2,1.3,E,0.0
2024-01-05 08:00:00,station_0,Delhi,432.8,264.5,344.6,87.6,39.7,14.6,52.9,0.0,SW,0.5
2024-01-05 09:00:00,station_0,Delhi,417.1,252.8,332.4,86.7,55.0,13.0,56.3,1.7,SE,0.0
2024-01-05 10:00:00,station_0,Delhi,396.2,241.9,313.7,78.3,21.1,15.7,52.6,2.0,NW,0.0
2024-01-05 11:00:00,station_0,Delhi,500.0,306.1,403.7,101.9,48.5,17.2,63.3,0.0,N,0.0
2024-01-05 12:00:00,station_0,Delhi,468.4,276.6,374.9,93.1,39.1,17.7,75.0,2.4,SE,0.0
2024-01-05 13:00:00,station_0,Delhi,411.9,248.2,333.9,85.3,55.2,20.2,69.2,2.9,N,0.6
2024-01-05 14:00:00,station_0,Delhi,471.2,283.3,381.7,93.8,53.2,25.8,69.0,1.8,E,0.0
2024-01-05 15:00:00,station_0,Delhi,484.4,282.9,392.8,100.2,38.0,26.7,77.3,2.5,S,0.0
2024-01-05 16:00:00,station_0,Delhi,422.7,253.8,338.8,85.8,29.8,32.3,89.7,1.4,S,0.0
2024-01-05 17:00:00,station_0,Delhi,334.4,206.3,266.2,69.7,47.6,31.3,56.6,4.0,SW,0.0
2024-01-05 18:00:00,station_0,Delhi,385.5,223.2,305.6,78.7,41.8,35.8,76.8,1.4,SE,0.0
2024-01-05 19:00:00,station_0,Delhi,358.9,223.6,279.5,69.0,54.4,30.1,55.1,4.1,NE,0.0
2024-01-05 20:00:00,station_0,Delhi,412.0,251.0,315.3,84.7,22.6,34.4,43.5,1.7,SW,0.0
2024-01-05 21:00:00,station_0,Delhi,374.6,216.7,307.4,73.4,32.4,36.8,70.5,1.9,NE,0.4
2024-01-05 22:00:00,station_0,Delhi,369.3,229.1,299.7,73.2,36.5,34.2,57.4,5.1,N,0.0
2024-01-05 23:00:00,station_0,Delhi,402.8,247.1,321.4,83.7,63.1,34.5,74.9,2.3,SE,0.0
2024-01-06 00:00:00,station_0,Delhi,411.2,250.4,328.6,82.4,20.0,29.9,67.3,1.9,SW,0.1
2024-01-06 01:00:00,station_0,Delhi,375.6,225.7,302.5,75.4,23.3,30.8,79.7,2.1,W,0.2
2024-01-06 02:00:00,station_0,Delhi,359.3,212.5,297.0,71.5,42.2,25.8,50.6,4.1,NE,0.0
2024-01-06 03:00:00,station_0,Delhi,364.5,216.7,293.0,74.1,41.4,22.4,66.7,1.7,SW,0.0
2024-01-06 04:00:00,station_0,Delhi,405.1,248.1,322.8,81.7,54.4,17.7,63.0,0.4,N,0.0
2024-01-06 05:00:00,station_0,Delhi,339.8,207.9,269.9,65.0,31.0,16.4,69.0,2.9,W,0.0
2024-01-06 06:00:00,station_0,Delhi,276.1,162.5,214.3,58.5,50.1,13.1,51.1,7.6,NE,0.0
2024-01-06 07:00:00,station_0,Delhi,328.9,189.2,264.0,61.0,34.7,18.6,66.2,3.5,W,0.0
2024-01-06 08:00:00,station_0,Delhi,367.2,219.4,296.5,73.4,30.5,16.7,67.6,3.2,NW,0.0
2024-01-06 09:00:00,station_0,Delhi,443.1,267.1,352.0,89.2,39.3,15.9,60.6,2.7,NE,0.0
2024-01-06 10:00:00,station_0,Delhi,386.2,228.7,310.6,74.1,44.4,16.0,50.3,3.4,SE,0.0
2024-01-06 11:00:00,station_0,Delhi,377.8,227.9,313.5,78.2,44.2,17.6,55.4,4.7,W,0.0
2024-01-06 12:00:00,station_0,Delhi,362.8,221.7,287.4,76.2,31.7,23.5,47.6,1.4,NE,0.0
2024-01-06 13:00:00,station_0,Delhi,387.1,231.9,315.2,74.8,41.4,23.3,48.6,1.8,S,0.0
2024-01-06 14:00:00,station_0,Delhi,435.8,261.0,361.5,85.6,56.4,28.2,44.6,1.8,SW,0.0
2024-01-06 15:00:00,station_0,Delhi,430.7,259.2,345.8,87.8,26.9,26.8,63.9,3.8,SE,0.0
2024-01-06 16:00:00,station_0,Delhi,324.3,190.8,259.6,63.6,47.0,28.0,53.5,1.1,S,0.0
2024-01-06 17:00:00,station_0,Delhi,351.9,203.6,274.9,70.4,41.1,29.0,49.0,4.4,SE,0.0
2024-01-06 18:00:00,station_0,Delhi,326.3,195.2,256.5,63.8,52.4,32.3,50.1,4.7,SE,0.0
2024-01-06 19:00:00,station_0,Delhi,328.1,193.1,266.5,64.3,42.7,35.4,50.9,2.9,SW,0.0
2024-01-06 20:00:00,station_0,Delhi,352.6,206.2,277.6,69.1,37.6,34.4,61.3,2.6,E,0.0
2024-01-06 21:00:00,station_0,Delhi,370.6,224.2,303.5,70.1,52.2,31.4,54.5,4.2,SE,0.0
2024-01-06 22:00:00,station_0,Delhi,375.2,224.2,296.4,76.1,31.0,36.0,65.7,3.7,NE,0.0
2024-01-06 23:00:00,station_0,Delhi,411.1,251.2,320.9,81.2,49.3,33.2,61.2,3.2,E,0.0
2024-01-07 00:00:00,station_0,Delhi,375.1,225.4,302.8,74.9,44.9,29.4,53.9,2.1,S,0.1
2024-01-07 01:00:00,station_0,Delhi,434.3,254.0,348.9,86.7,25.2,26.7,43.4,3.8,NE,0.0
2024-01-07 02:00:00,station_0,Delhi,396.6,238.0,313.6,76.3,49.1,24.3,53.9,1.5,SE,0.0
2024-01-07 03:00:00,station_0,Delhi,403.1,235.5,329.2,76.7,67.0,23.3,68.8,3.3,W,0.0
2024-01-07 04:00:00,station_0,Delhi,377.7,223.9,304.1,72.6,41.8,21.5,59.7,2.1,S,0.0
2024-01-07 05:00:00,station_0,Delhi,344.1,206.4,286.4,67.4,35.4,20.1,58.8,2.2,SW,0.0
2024-01-07 06:00:00,station_0,Delhi,306.7,179.6,233.9,61.9,42.1,14.6,58.3,7.3,N,0.0
2024-01-07 07:00:00,station_0,Delhi,339.6,207.8,268.1,67.9,53.1,13.9,58.0,2.4,NW,0.0
2024-01-07 08:00:00,station_0,Delhi,355.7,215.7,281.2,75.2,41.4,16.6,53.6,3.2,S,0.0
2024-01-07 09:00:00,station_0,Delhi,408.3,239.6,317.7,84.2,41.9,16.5,35.7,2.2,NW,0.0
2024-01-07 10:00:00,station_0,Delhi,427.6,257.9,337.4,86.8,52.2,14.8,45.8,4.5,NE,0.0
2024-01-07 11:00:00,station_0,Delhi,443.0,265.6,349.3,88.7,48.3,17.8,52.2,0.4,NW,0.0
2024-01-07 12:00:00,station_0,Delhi,382.9,224.5,296.5,80.7,29.0,20.7,65.6,1.9,SW,0.0
2024-01-07 13:00:00,station_0,Delhi,419.4,245.6,341.2,83.2,45.5,22.1,59.5,5.7,W,2.4
2024-01-07 14:00:00,station_0,Delhi,421.8,256.4,343.3,84.7,27.0,23.4,72.1,1.3,E,0.0
2024-01-07 15:00:00,station_0,Delhi,379.2,221.5,303.2,73.9,22.3,24.2,54.6,3.0,S,0.0
2024-01-07 16:00:00,station_0,Delhi,354.5,214.3,288.1,69.6,44.8,35.2,65.7,0.0,NE,0.0
2024-01-07 17:00:00,station_0,Delhi,377.4,227.7,300.9,72.9,50.8,32.6,65.4,3.1,S,0.0
2024-01-07 18:00:00,station_0,Delhi,349.1,208.8,279.4,68.3,46.5,36.6,54.9,0.8,NE,0.0
2024-01-07 19:00:00,station_0,Delhi,357.2,209.0,285.8,74.6,27.5,36.9,66.3,3.8,NE,0.0
2024-01-07 20:00:00,station_0,Delhi,353.9,218.2,280.2,71.1,31.6,36.9,45.8,0.0,SE,0.0
2024-01-07 21:00:00,station_0,Delhi,433.9,260.2,343.8,90.0,55.6,34.8,57.8,0.7,SE,0.0
2024-01-07 22:00:00,station_0,Delhi,391.0,235.1,320.2,75.9,38.1,36.3,71.2,0.9,W,0.0
2024-01-07 23:00:00,station_0,Delhi,376.0,229.5,305.2,73.4,34.6,33.6,54.2,2.1,SW,0.0
2024-01-08 00:00:00,station_0,Delhi,500.0,306.0,390.3,97.5,43.5,31.2,57.7,0.0,S,0.0
2024-01-08 01:00:00,station_0,Delhi,488.9,291.3,393.8,96.4,17.8,30.9,76.8,1.7,SE,0.0
2024-01-08 02:00:00,station_0,Delhi,439.0,263.3,360.1,91.1,35.4,27.8,48.9,1.1,SW,0.0
2024-01-08 03:00:00,station_0,Delhi,413.2,243.2,325.8,80.5,20.6,20.4,59.5,3.4,N,0.2
2024-01-08 04:00:00,station_0,Delhi,381.3,232.4,303.6,76.4,45.2,20.0,61.0,0.1,W,0.0
2024-01-08 05:00:00,station_0,Delhi,426.1,251.4,343.9,82.7,29.3,17.2,65.4,4.0,S,0.0
2024-01-08 06:00:00,station_0,Delhi,318.7,196.3,268.3,63.2,41.5,18.7,52.7,2.0,SW,0.0
2024-01-08 07:00:00,station_0,Delhi,463.1,279.9,366.0,92.2,38.6,17.2,65.5,0.0,NW,0.0
2024-01-08 08:00:00,station_0,Delhi,465.0,278.1,378.9,91.7,32.0,12.9,52.9,0.8,SE,0.0
2024-01-08 09:00:00,station_0,Delhi,481.0,296.5,386.7,99.9,60.2,15.9,63.6,0.0,NW,0.0
2024-01-08 10:00:00,station_0,Delhi,478.3,292.2,385.1,98.3,34.3,16.2,58.2,6.8,E,0.0
2024-01-08 11:00:00,station_0,Delhi,443.5,261.4,349.2,86.4,45.4,16.9,57.4,0.0,SW,0.0
2024-01-08 12:00:00,station_0,Delhi,424.4,253.0,337.5,83.0,44.2,20.2,69.8,2.8,SE,0.0
2024-01-08 13:00:00,station_0,Delhi,431.4,254.2,351.0,84.6,43.6,24.7,59.9,2.0,S,0.0
2024-01-08 14:00:00,station_0,Delhi,489.4,289.6,394.5,98.4,43.0,30.2,65.8,0.9,NE,0.0
2024-01-08 15:00:00,station_0,Delhi,433.7,260.9,347.5,83.5,41.6,26.7,46.7,3.5,SE,0.0
2024-01-08 16:00:00,station_0,Delhi,379.9,234.0,311.5,78.0,35.7,29.2,53.4,0.0,E,0.0
2024-01-08 17:00:00,station_0,Delhi,366.4,222.2,288.1,72.8,34.1,33.4,56.8,1.3,NE,0.6
2024-01-08 18:00:00,station_0,Delhi,307.1,186.0,248.1,62.7,51.1,33.9,70.3,1.2,NE,0.0
2024-01-08 19:00:00,station_0,Delhi,415.2,244.3,330.6,85.6,36.2,35.4,44.4,0.0,E,0.0
2024-01-08 20:00:00,station_0,Delhi,381.0,226.4,308.6,76.6,43.2,34.8,63.3,2.8,N,0.0
2024-01-08 21:00:00,station_0,Delhi,459.9,268.6,366.6,88.6,45.3,38.8,65.7,5.3,SW,0.0
2024-01-08 22:00:00,station_0,Delhi,387.5,234.7,314.5,79.3,42.1,35.2,70.5,0.5,W,1.2
2024-01-08 23:00:00,station_0,Delhi,483.2,294.2,383.1,100.4,48.6,36.6,55.0,1.9,NW,0.0
2024-01-09 00:00:00,station_0,Delhi,481.6,289.9,390.3,90.9,46.8,32.3,62.7,1.7,SE,0.0
2024-01-09 01:00:00,station_0,Delhi,460.1,283.2,366.7,94.8,51.1,29.3,56.1,0.0,SE,0.0
2024-01-09 02:00:00,station_0,Delhi,437.2,269.7,352.8,92.0,41.1,23.3,81.7,0.9,SW,0.0
2024-01-09 03:00:00,station_0,Delhi,427.2,249.3,328.8,84.3,62.8,21.5,58.0,2.1,NW,0.0
2024-01-09 04:00:00,station_0,Delhi,367.9,226.2,291.5,74.5,67.3,18.7,58.0,2.7,E,0.1
2024-01-09 05:00:00,station_0,Delhi,362.7,215.4,290.5,72.0,41.1,19.6,61.3,5.4,E,0.0
2024-01-09 06:00:00,station_0,Delhi,363.2,219.3,293.1,69.5,49.0,15.0,46.2,0.0,S,0.0
2024-01-09 07:00:00,station_0,Delhi,409.0,248.3,332.6,82.2,31.8,16.2,56.2,3.0,NW,0.0
2024-01-09 08:00:00,station_0,Delhi,395.8,243.6,322.4,81.5,22.7,15.2,57.8,0.8,NE,0.0
2024-01-09 09:00:00,station_0,Delhi,381.8,235.5,306.0,77.0,59.0,15.4,64.5,0.2,E,0.0
2024-01-09 10:00:00,station_0,Delhi,500.0,304.8,402.1,98.7,57.8,15.4,40.4,1.5,E,0.0
2024-01-09 11:00:00,station_0,Delhi,465.8,274.9,361.9,96.2,44.6,16.3,62.6,2.8,W,0.0
2024-01-09 12:00:00,station_0,Delhi,497.9,293.8,405.8,99.1,27.9,16.5,73.0,0.0,SE,0.0
2024-01-09 13:00:00,station_0,Delhi,457.3,276.5,372.4,93.9,41.1,23.3,36.5,1.5,NW,0.2
2024-01-09 14:00:00,station_0,Delhi,445.2,267.2,353.8,88.8,44.1,25.6,51.9,1.9,E,0.0
2024-01-09 15:00:00,station_0,Delhi,359.0,215.6,286.9,69.0,25.5,24.7,51.6,1.9,E,0.0
2024-01-09 16:00:00,station_0,Delhi,409.4,239.6,328.2,85.3,62.3,31.8,44.6,0.0,SW,0.0
2024-01-09 17:00:00,station_0,Delhi,407.9,244.9,319.7,79.3,47.5,31.1,70.6,0.9,E,0.0
2024-01-09 18:00:00,station_0,Delhi,305.6,182.4,256.2,61.7,49.0,35.2,49.3,4.4,N,0.0
2024-01-09 19:00:00,station_0,Delhi,377.0,228.8,303.0,75.9,29.8,37.5,53.1,3.4,NE,0.0
2024-01-09 20:00:00,station_0,Delhi,410.3,249.3,326.4,82.8,39.7,38.5,56.4,2.4,SE,0.0
2024-01-09 21:00:00,station_0,Delhi,421.5,243.9,346.9,85.8,41.9,37.9,59.2,0.0,E,0.0
2024-01-09 22:00:00,station_0,Delhi,484.8,292.9,395.3,99.3,38.0,34.1,59.5,0.9,NW,0.0
2024-01-09 23:00:00,station_0,Delhi,434.4,271.8,349.8,89.0,44.9,29.9,68.9,2.9,N,0.0
2024-01-10 00:00:00,station_0,Delhi,436.4,264.4,352.7,88.1,34.1,28.6,54.6,3.0,S,0.7
2024-01-10 01:00:00,station_0,Delhi,480.0,295.7,380.5,97.9,28.7,28.6,63.5,1.7,W,0.0
2024-01-10 02:00:00,station_0,Delhi,439.3,254.1,352.5,87.9,31.8,23.9,61.1,0.9,NE,0.0
2024-01-10 03:00:00,station_0,Delhi,418.5,253.2,333.1,80.5,32.4,19.2,64.5,0.1,NW,0.0
2024-01-10 04:00:00,station_0,Delhi,430.9,259.0,344.9,82.9,52.0,19.6,57.4,0.0,N,0.0
2024-01-10 05:00:00,station_0,Delhi,358.4,216.1,293.2,72.5,62.2,19.1,66.8,3.6,NE,0.0
2024-01-10 06:00:00,station_0,Delhi,408.7,247.2,324.4,81.7,22.3,17.5,62.4,4.6,SW,0.0
2024-01-10 07:00:00,station_0,Delhi,348.8,212.8,283.7,71.5,42.1,17.2,51.3,2.6,NW,0.0
2024-01-10 08:00:00,station_0,Delhi,430.8,262.1,342.2,88.2,33.4,13.3,53.4,0.8,W,0.0
2024-01-10 09:00:00,station_0,Delhi,419.4,255.3,336.1,84.8,49.0,16.6,66.0,1.3,W,0.0
2024-01-10 10:00:00,station_0,Delhi,465.4,279.7,373.3,91.8,36.8,14.7,61.9,0.8,E,0.0
2024-01-10 11:00:00,station_0,Delhi,462.9,279.2,366.1,92.0,43.3,16.0,69.8,0.1,S,0.0
2024-01-10 12:00:00,station_0,Delhi,481.0,287.3,386.6,98.1,56.0,20.6,66.2,0.0,NE,0.0
