timestamp,station_id,city,pm10,pm25,no2,o3,temperature,humidity,wind_speed,wind_direction,precipitation,aqi
2026-06-26 21:00:00,station_delhi_01,Delhi,183.9,69.6,43.9,77.0,35.2,39,6.3,W,0.0,131.99999999999997
2026-06-26 22:00:00,station_delhi_01,Delhi,189.5,77.1,50.5,60.0,35.0,40,5.3,W,0.0,157.0
2026-06-26 23:00:00,station_delhi_01,Delhi,204.9,82.9,54.1,48.0,34.3,45,4.9,W,0.0,176.33333333333334
2026-06-27 00:00:00,station_delhi_01,Delhi,214.7,85.2,52.8,41.0,33.6,48,4.4,W,0.0,184.0
2026-06-27 01:00:00,station_delhi_01,Delhi,210.5,81.7,48.4,38.0,33.4,49,4.5,W,0.0,172.33333333333334
2026-06-27 02:00:00,station_delhi_01,Delhi,188.6,73.8,44.1,36.0,33.1,50,4.7,W,0.0,146.0
2026-06-27 03:00:00,station_delhi_01,Delhi,174.2,68.5,40.9,31.0,32.4,53,4.7,W,0.0,128.33333333333334
2026-06-27 04:00:00,station_delhi_01,Delhi,175.6,66.8,37.7,27.0,31.7,58,5.4,W,0.0,122.66666666666666
2026-06-27 05:00:00,station_delhi_01,Delhi,273.8,73.1,24.3,57.0,26.8,87,5.9,W,0.0,143.66666666666666
2026-06-27 06:00:00,station_delhi_01,Delhi,337.1,86.8,23.5,65.0,27.5,86,12.8,SW,0.7,189.33333333333331
2026-06-27 07:00:00,station_delhi_01,Delhi,434.0,105.0,22.3,77.0,30.4,68,6.0,W,0.0,250.0
2026-06-27 08:00:00,station_delhi_01,Delhi,484.3,116.9,20.1,96.0,33.6,53,5.6,NW,0.0,289.6666666666667
2026-06-27 09:00:00,station_delhi_01,Delhi,446.1,117.3,16.0,131.0,36.2,42,3.4,NW,0.0,291.0
2026-06-27 10:00:00,station_delhi_01,Delhi,380.0,110.6,11.0,173.0,38.2,35,2.6,NW,0.0,268.66666666666663
2026-06-27 11:00:00,station_delhi_01,Delhi,318.5,101.0,7.1,202.0,39.6,32,2.3,NW,0.0,236.66666666666666
2026-06-27 12:00:00,station_delhi_01,Delhi,286.8,93.4,5.1,209.0,38.9,34,5.3,NW,0.0,211.33333333333334
2026-06-27 13:00:00,station_delhi_01,Delhi,258.9,85.4,4.3,204.0,39.4,33,5.0,NW,0.0,184.66666666666669
2026-06-27 14:00:00,station_delhi_01,Delhi,263.6,83.6,4.4,194.0,39.8,31,5.2,W,0.0,178.66666666666666
2026-06-27 15:00:00,station_delhi_01,Delhi,246.8,76.8,5.1,180.0,40.1,30,6.3,W,0.0,156.0
2026-06-27 16:00:00,station_delhi_01,Delhi,234.2,72.4,6.8,162.0,39.7,30,9.4,W,0.0,141.33333333333334
2026-06-27 17:00:00,station_delhi_01,Delhi,216.1,68.0,11.3,146.0,37.2,37,6.4,W,0.0,126.66666666666667
2026-06-27 18:00:00,station_delhi_01,Delhi,208.2,70.1,19.7,126.0,38.5,33,4.4,SW,0.1,133.66666666666666
2026-06-27 19:00:00,station_delhi_01,Delhi,218.4,76.8,31.6,99.0,37.7,35,5.6,W,0.2,156.0
2026-06-27 20:00:00,station_delhi_01,Delhi,228.2,85.4,43.6,74.0,37.0,37,3.5,SW,0.0,184.66666666666669
2026-06-27 21:00:00,station_delhi_01,Delhi,245.9,94.8,55.5,55.0,36.3,40,5.2,S,0.0,216.0
2026-06-27 22:00:00,station_delhi_01,Delhi,270.1,104.5,67.5,39.0,35.5,44,6.3,S,0.0,248.33333333333334
2026-06-27 23:00:00,station_delhi_01,Delhi,268.2,112.0,76.5,26.0,34.8,50,6.6,SE,0.0,273.3333333333333
2026-06-28 00:00:00,station_delhi_01,Delhi,258.0,115.7,81.0,17.0,34.6,53,4.3,SW,0.6,285.6666666666667
2026-06-28 01:00:00,station_delhi_01,Delhi,245.9,116.2,82.5,12.0,33.6,55,5.8,W,0.0,287.33333333333337
2026-06-28 02:00:00,station_delhi_01,Delhi,236.1,116.9,81.9,8.0,32.0,59,9.1,SW,0.3,289.6666666666667
2026-06-28 03:00:00,station_delhi_01,Delhi,226.8,116.6,80.1,3.0,32.0,54,7.7,SW,0.0,288.66666666666663
2026-06-28 04:00:00,station_delhi_01,Delhi,222.1,115.7,76.2,0.0,31.8,55,4.2,SW,0.0,285.6666666666667
2026-06-28 05:00:00,station_delhi_01,Delhi,181.6,71.7,33.3,36.0,29.5,72,11.0,SW,0.0,139.0
2026-06-28 06:00:00,station_delhi_01,Delhi,165.3,71.0,30.5,46.0,31.1,66,10.9,SW,0.1,136.66666666666666
2026-06-28 07:00:00,station_delhi_01,Delhi,182.1,72.6,26.5,60.0,33.6,51,9.7,SW,0.0,142.0
2026-06-28 08:00:00,station_delhi_01,Delhi,217.0,75.0,22.0,83.0,35.1,46,10.4,SW,0.0,150.0
2026-06-28 09:00:00,station_delhi_01,Delhi,231.9,76.8,16.6,121.0,36.7,43,6.9,W,0.0,156.0
2026-06-28 10:00:00,station_delhi_01,Delhi,226.8,76.8,10.7,166.0,38.6,38,4.9,W,0.0,156.0
2026-06-28 11:00:00,station_delhi_01,Delhi,196.0,71.2,6.3,199.0,40.4,32,3.7,NW,0.0,137.33333333333334
2026-06-28 12:00:00,station_delhi_01,Delhi,175.6,66.4,4.3,210.0,41.5,29,5.6,NW,0.0,121.33333333333336
2026-06-28 13:00:00,station_delhi_01,Delhi,182.1,65.4,3.8,209.0,41.9,28,7.7,NW,0.0,118.00000000000001
2026-06-28 14:00:00,station_delhi_01,Delhi,169.5,62.2,4.1,203.0,41.9,29,8.9,NW,0.0,107.33333333333334
2026-06-28 15:00:00,station_delhi_01,Delhi,187.2,63.8,4.8,195.0,41.8,28,9.5,NW,0.0,112.66666666666666
2026-06-28 16:00:00,station_delhi_01,Delhi,177.0,62.2,6.2,182.0,41.0,29,12.4,NW,0.0,107.33333333333334
2026-06-28 17:00:00,station_delhi_01,Delhi,168.1,62.6,8.9,167.0,40.0,30,14.3,NW,0.0,108.66666666666667
2026-06-28 18:00:00,station_delhi_01,Delhi,178.8,67.5,13.1,149.0,38.8,33,13.5,NW,0.0,125.0
2026-06-28 19:00:00,station_delhi_01,Delhi,235.2,81.3,18.6,128.0,37.8,37,9.9,NW,0.0,171.0
2026-06-28 20:00:00,station_delhi_01,Delhi,232.8,87.5,24.9,108.0,37.4,38,7.5,NW,0.0,191.66666666666669
2026-06-28 21:00:00,station_delhi_01,Delhi,254.3,97.6,32.7,90.0,37.1,39,6.7,NW,0.0,225.33333333333331
2026-06-28 22:00:00,station_delhi_01,Delhi,273.8,108.0,41.3,73.0,36.6,41,5.2,NW,0.0,260.0
2026-06-28 23:00:00,station_delhi_01,Delhi,276.6,113.9,48.1,59.0,35.5,50,2.5,S,0.0,279.6666666666667
2026-06-29 00:00:00,station_delhi_01,Delhi,285.9,116.4,52.2,50.0,35.3,49,3.3,S,0.0,288.0
2026-06-29 01:00:00,station_delhi_01,Delhi,297.1,119.7,54.6,43.0,34.5,53,3.3,SE,0.0,299.0
2026-06-29 02:00:00,station_delhi_01,Delhi,293.4,121.5,55.5,38.0,33.7,55,6.5,S,0.0,301.15384615384613
2026-06-29 03:00:00,station_delhi_01,Delhi,278.5,120.1,55.2,32.0,33.0,58,5.2,SW,0.0,300.0769230769231
2026-06-29 04:00:00,station_delhi_01,Delhi,304.5,123.4,53.4,27.0,32.5,57,4.7,S,0.0,302.61538461538464
2026-06-29 05:00:00,station_delhi_01,Delhi,148.5,72.4,21.8,85.0,32.5,57,8.6,W,0.0,141.33333333333334
2026-06-29 06:00:00,station_delhi_01,Delhi,143.0,71.5,21.7,86.0,32.1,58,10.5,SW,0.2,138.33333333333334
2026-06-29 07:00:00,station_delhi_01,Delhi,155.5,71.9,21.4,88.0,33.4,51,10.3,SW,0.0,139.66666666666669
2026-06-29 08:00:00,station_delhi_01,Delhi,217.5,72.9,19.7,94.0,35.6,44,11.7,SW,0.0,143.0
2026-06-29 09:00:00,station_delhi_01,Delhi,368.8,85.0,15.3,109.0,37.2,38,13.7,W,0.0,183.33333333333331
2026-06-29 10:00:00,station_delhi_01,Delhi,579.3,107.3,9.4,129.0,38.3,35,12.1,W,0.1,257.66666666666663
2026-06-29 11:00:00,station_delhi_01,Delhi,681.7,120.6,5.1,145.0,39.6,33,10.5,W,0.0,300.46153846153845
2026-06-29 12:00:00,station_delhi_01,Delhi,767.4,132.2,3.4,155.0,40.4,30,10.7,NW,0.1,309.38461538461536
2026-06-29 13:00:00,station_delhi_01,Delhi,743.2,129.9,3.2,160.0,41.2,29,11.0,W,0.0,307.61538461538464
2026-06-29 14:00:00,station_delhi_01,Delhi,732.0,129.0,4.0,161.0,41.7,29,13.6,W,0.0,306.9230769230769
2026-06-29 15:00:00,station_delhi_01,Delhi,719.0,125.7,5.3,156.0,40.1,31,12.4,NW,1.0,304.38461538461536
2026-06-29 16:00:00,station_delhi_01,Delhi,739.5,126.7,7.5,145.0,40.0,32,11.6,W,0.0,305.15384615384613
2026-06-29 17:00:00,station_delhi_01,Delhi,644.5,121.1,11.5,135.0,41.5,26,12.6,NW,0.0,300.84615384615387
2026-06-29 18:00:00,station_delhi_01,Delhi,519.7,116.2,21.2,119.0,40.6,26,10.2,NW,0.0,287.33333333333337
2026-06-29 19:00:00,station_delhi_01,Delhi,525.3,123.9,34.7,97.0,39.6,28,3.9,NW,0.0,303.0
2026-06-29 20:00:00,station_delhi_01,Delhi,534.6,134.6,45.4,78.0,38.7,30,3.1,S,0.0,311.2307692307692
2026-06-29 21:00:00,station_delhi_01,Delhi,540.2,145.3,50.8,66.0,37.5,35,7.3,S,0.0,319.46153846153845
2026-06-29 22:00:00,station_delhi_01,Delhi,530.9,149.9,53.4,57.0,36.4,40,7.7,S,0.0,323.0
2026-06-29 23:00:00,station_delhi_01,Delhi,508.5,144.8,53.9,50.0,35.9,45,6.5,S,0.0,319.0769230769231
2026-06-30 00:00:00,station_delhi_01,Delhi,514.1,143.9,51.7,46.0,34.2,50,6.7,SE,0.1,318.38461538461536
2026-06-30 01:00:00,station_delhi_01,Delhi,510.4,143.0,47.4,43.0,28.9,78,14.3,E,1.2,317.6923076923077
2026-06-30 02:00:00,station_delhi_01,Delhi,475.9,138.8,43.2,42.0,30.3,67,9.1,S,0.3,314.46153846153845
2026-06-30 03:00:00,station_delhi_01,Delhi,407.0,128.5,39.9,40.0,31.0,66,10.0,SW,0.0,306.53846153846155
2026-06-30 04:00:00,station_delhi_01,Delhi,347.4,117.3,36.7,39.0,31.7,60,6.5,SW,0.0,291.0
2026-06-30 05:00:00,station_delhi_01,Delhi,427.5,106.4,26.3,71.0,31.7,70,6.0,S,0.0,254.66666666666669
2026-06-30 06:00:00,station_delhi_01,Delhi,418.2,108.5,25.4,68.0,33.5,52,8.5,SW,0.0,261.6666666666667
2026-06-30 07:00:00,station_delhi_01,Delhi,596.0,132.2,24.0,64.0,34.8,41,12.3,W,0.0,309.38461538461536
2026-06-30 08:00:00,station_delhi_01,Delhi,1087.8,194.2,22.3,62.0,34.7,43,13.4,W,0.0,357.0769230769231
2026-06-30 09:00:00,station_delhi_01,Delhi,1423.1,244.9,20.0,60.0,35.8,41,14.4,W,0.0,396.0769230769231
2026-06-30 10:00:00,station_delhi_01,Delhi,1542.3,270.1,17.4,60.0,36.8,39,14.4,W,0.0,415.46153846153845
2026-06-30 11:00:00,station_delhi_01,Delhi,1557.2,276.6,14.8,69.0,36.5,42,14.1,W,0.0,420.46153846153845
2026-06-30 12:00:00,station_delhi_01,Delhi,1423.1,248.7,11.8,97.0,38.0,37,11.6,NW,0.0,399.0
2026-06-30 13:00:00,station_delhi_01,Delhi,1162.3,204.9,8.9,135.0,38.8,36,8.2,NW,0.0,365.3076923076923
2026-06-30 14:00:00,station_delhi_01,Delhi,918.3,167.2,7.9,164.0,39.5,35,7.6,NW,0.0,336.3076923076923
2026-06-30 15:00:00,station_delhi_01,Delhi,713.4,137.4,10.3,176.0,38.6,38,5.8,NE,0.0,313.3846153846154
2026-06-30 16:00:00,station_delhi_01,Delhi,562.5,117.8,14.7,178.0,34.0,61,10.4,E,2.2,292.66666666666663
2026-06-30 17:00:00,station_delhi_01,Delhi,631.4,110.4,18.9,127.0,32.8,66,7.7,E,0.5,268.0
2026-06-30 18:00:00,station_delhi_01,Delhi,340.9,76.1,22.9,114.0,34.8,53,7.4,SE,0.1,153.66666666666666
2026-06-30 19:00:00,station_delhi_01,Delhi,281.3,63.8,28.3,96.0,34.5,54,8.4,SE,0.0,112.66666666666666
2026-06-30 20:00:00,station_delhi_01,Delhi,295.2,65.0,32.2,81.0,33.8,57,12.7,SE,0.0,116.66666666666667
2026-06-30 21:00:00,station_delhi_01,Delhi,333.4,70.1,33.2,71.0,32.4,65,13.3,SE,0.0,133.66666666666666
2026-06-30 22:00:00,station_delhi_01,Delhi,362.3,74.0,32.7,64.0,31.8,70,11.4,SE,0.0,146.66666666666666
2026-06-30 23:00:00,station_delhi_01,Delhi,362.3,75.0,31.7,58.0,31.7,73,12.4,SE,0.0,150.0
2026-07-01 00:00:00,station_delhi_01,Delhi,333.4,72.6,30.5,54.0,31.3,73,11.1,SE,0.0,142.0
2026-07-01 01:00:00,station_delhi_01,Delhi,301.7,70.5,28.8,51.0,31.0,74,11.5,SE,0.0,135.0
2026-07-01 02:00:00,station_delhi_01,Delhi,308.3,74.3,27.1,50.0,30.4,74,11.0,SE,0.0,147.66666666666666
2026-07-01 03:00:00,station_delhi_01,Delhi,315.7,78.5,25.3,51.0,29.9,70,10.5,SE,0.0,161.66666666666666
2026-07-01 04:00:00,station_delhi_01,Delhi,247.7,69.6,23.5,53.0,28.8,74,10.6,E,0.5,131.99999999999997
2026-07-01 05:00:00,station_delhi_01,Delhi,72.6,40.2,21.5,61.0,27.7,94,10.0,SE,0.3,67.0
2026-07-01 06:00:00,station_delhi_01,Delhi,80.8,38.3,23.6,59.0,26.9,91,13.8,E,0.3,63.83333333333333
2026-07-01 07:00:00,station_delhi_01,Delhi,76.4,38.6,26.4,57.0,27.0,90,10.4,E,0.4,64.33333333333334
2026-07-01 08:00:00,station_delhi_01,Delhi,104.1,43.9,28.0,60.0,28.5,84,8.7,SE,0.1,73.16666666666666
2026-07-01 09:00:00,station_delhi_01,Delhi,163.0,48.7,27.4,71.0,29.7,81,5.2,E,0.0,81.16666666666667
2026-07-01 10:00:00,station_delhi_01,Delhi,224.4,58.8,25.6,88.0,30.7,77,5.6,E,0.0,98.0
2026-07-01 11:00:00,station_delhi_01,Delhi,224.0,62.6,23.4,103.0,30.3,71,8.6,E,0.1,108.66666666666667
2026-07-01 12:00:00,station_delhi_01,Delhi,175.1,57.9,20.4,115.0,30.8,70,7.2,E,0.0,96.5
2026-07-01 13:00:00,station_delhi_01,Delhi,187.2,61.0,17.0,126.0,31.3,69,7.2,E,0.0,103.33333333333333
2026-07-01 14:00:00,station_delhi_01,Delhi,225.4,67.1,14.8,136.0,32.2,65,8.1,E,0.0,123.66666666666664
2026-07-01 15:00:00,station_delhi_01,Delhi,257.0,74.5,14.2,146.0,32.7,62,7.9,E,0.0,148.33333333333334
2026-07-01 16:00:00,station_delhi_01,Delhi,264.5,78.9,14.8,154.0,32.1,65,8.0,E,0.0,163.0
2026-07-01 17:00:00,station_delhi_01,Delhi,209.5,59.8,22.9,105.0,32.6,60,9.4,E,0.0,99.66666666666666
2026-07-01 18:00:00,station_delhi_01,Delhi,196.5,59.1,27.8,93.0,31.2,66,8.0,E,0.0,98.5
2026-07-01 19:00:00,station_delhi_01,Delhi,179.3,60.3,34.6,76.0,30.4,70,6.9,E,0.0,100.99999999999999
2026-07-01 20:00:00,station_delhi_01,Delhi,176.5,64.5,40.0,62.0,29.9,73,5.8,SE,0.0,115.0
2026-07-01 21:00:00,station_delhi_01,Delhi,180.2,67.3,42.8,54.0,29.8,74,4.6,SE,0.0,124.33333333333333
2026-07-01 22:00:00,station_delhi_01,Delhi,189.5,69.2,44.2,48.0,29.7,75,2.9,S,0.0,130.66666666666669
2026-07-01 23:00:00,station_delhi_01,Delhi,193.7,70.1,44.0,45.0,30.2,73,6.6,S,0.1,133.66666666666666
2026-07-02 00:00:00,station_delhi_01,Delhi,194.2,68.0,41.2,45.0,30.2,75,2.3,SE,0.0,126.66666666666667
2026-07-02 01:00:00,station_delhi_01,Delhi,197.9,72.6,36.7,47.0,29.7,75,4.7,N,0.0,142.0
2026-07-02 02:00:00,station_delhi_01,Delhi,158.8,67.8,33.4,48.0,28.9,78,7.3,SE,0.1,126.0
2026-07-02 03:00:00,station_delhi_01,Delhi,122.9,61.5,32.7,46.0,28.1,76,7.1,SE,0.0,105.0
2026-07-02 04:00:00,station_delhi_01,Delhi,107.3,58.9,33.2,43.0,27.9,75,6.6,SE,0.0,98.16666666666666
2026-07-02 05:00:00,station_delhi_01,Delhi,129.9,61.0,33.0,46.0,25.9,95,6.5,NE,0.0,103.33333333333333
2026-07-02 06:00:00,station_delhi_01,Delhi,132.7,59.1,33.0,55.0,25.9,93,3.8,E,4.4,98.5
2026-07-02 07:00:00,station_delhi_01,Delhi,132.2,60.1,32.8,68.0,26.1,93,3.8,SW,1.9,100.33333333333334
2026-07-02 08:00:00,station_delhi_01,Delhi,137.4,60.8,31.2,83.0,26.8,92,4.0,SW,0.4,102.66666666666666
2026-07-02 09:00:00,station_delhi_01,Delhi,134.1,58.9,27.0,99.0,28.3,82,4.3,SW,0.0,98.16666666666666
2026-07-02 10:00:00,station_delhi_01,Delhi,124.8,54.1,21.4,116.0,28.0,83,2.1,SW,0.0,90.16666666666666
2026-07-02 11:00:00,station_delhi_01,Delhi,112.2,50.5,16.5,134.0,27.1,85,0.8,NW,0.0,84.16666666666666
2026-07-02 12:00:00,station_delhi_01,Delhi,102.7,45.3,12.6,155.0,27.9,77,2.7,NW,0.0,75.5
2026-07-02 13:00:00,station_delhi_01,Delhi,89.6,39.9,9.3,177.0,29.7,69,5.2,N,0.0,66.5
2026-07-02 14:00:00,station_delhi_01,Delhi,79.9,37.3,7.6,192.0,30.2,66,6.3,N,0.0,62.166666666666664
2026-07-02 15:00:00,station_delhi_01,Delhi,85.9,37.3,7.7,199.0,30.8,65,6.6,NW,0.0,62.166666666666664
2026-07-02 16:00:00,station_delhi_01,Delhi,74.5,35.6,9.5,200.0,31.2,64,5.8,N,0.0,59.333333333333336
2026-07-02 17:00:00,station_delhi_01,Delhi,95.7,34.3,11.5,154.0,31.5,64,4.0,NE,0.0,57.166666666666664
2026-07-02 18:00:00,station_delhi_01,Delhi,89.4,33.6,17.8,139.0,31.4,65,3.3,E,0.0,56.0
2026-07-02 19:00:00,station_delhi_01,Delhi,76.6,35.0,26.5,119.0,30.7,73,5.3,NE,0.0,58.333333333333336
2026-07-02 20:00:00,station_delhi_01,Delhi,71.2,37.1,32.9,101.0,30.0,78,5.6,E,0.0,61.833333333333336
2026-07-02 21:00:00,station_delhi_01,Delhi,66.4,38.3,35.1,90.0,29.7,81,5.8,E,0.0,63.83333333333333
2026-07-02 22:00:00,station_delhi_01,Delhi,73.3,39.5,35.1,81.0,29.3,83,6.2,E,0.0,65.83333333333333
2026-07-02 23:00:00,station_delhi_01,Delhi,89.4,41.6,34.2,75.0,29.2,82,7.4,E,0.0,69.33333333333334
2026-07-03 00:00:00,station_delhi_01,Delhi,94.3,43.0,32.9,69.0,28.9,84,5.4,E,0.0,71.66666666666667
2026-07-03 01:00:00,station_delhi_01,Delhi,99.7,45.4,30.8,65.0,28.6,86,6.4,E,0.0,75.66666666666666
2026-07-03 02:00:00,station_delhi_01,Delhi,104.8,47.8,28.2,65.0,28.2,87,6.9,E,0.0,79.66666666666666
2026-07-03 03:00:00,station_delhi_01,Delhi,80.1,46.0,24.7,70.0,27.9,88,6.3,E,0.0,76.66666666666667
2026-07-03 04:00:00,station_delhi_01,Delhi,58.7,41.1,20.8,78.0,27.8,88,6.5,E,0.0,68.5
2026-07-03 05:00:00,station_delhi_01,Delhi,26.2,21.8,15.2,94.0,27.0,91,6.3,NE,0.0,36.333333333333336
2026-07-03 06:00:00,station_delhi_01,Delhi,27.7,21.4,17.0,94.0,27.6,87,5.8,E,0.0,35.666666666666664
2026-07-03 07:00:00,station_delhi_01,Delhi,31.8,23.3,19.3,94.0,28.8,81,3.6,E,0.0,38.833333333333336
2026-07-03 08:00:00,station_delhi_01,Delhi,35.5,24.6,20.1,101.0,30.5,73,4.3,E,0.0,41.0
2026-07-03 09:00:00,station_delhi_01,Delhi,49.5,27.2,17.7,121.0,32.4,62,6.0,E,0.0,45.333333333333336
2026-07-03 10:00:00,station_delhi_01,Delhi,56.5,29.3,13.8,148.0,33.5,55,7.9,SE,0.1,48.833333333333336
2026-07-03 11:00:00,station_delhi_01,Delhi,56.2,31.2,11.1,167.0,34.5,49,5.8,S,0.1,52.0
2026-07-03 12:00:00,station_delhi_01,Delhi,56.8,32.4,11.1,170.0,33.8,54,6.2,S,0.3,54.0
2026-07-03 13:00:00,station_delhi_01,Delhi,70.8,33.8,12.4,165.0,33.9,55,4.8,SE,0.0,56.33333333333333
2026-07-03 14:00:00,station_delhi_01,Delhi,70.8,34.9,13.7,160.0,34.0,55,2.9,S,0.0,58.166666666666664
2026-07-03 15:00:00,station_delhi_01,Delhi,99.7,38.1,13.9,160.0,34.3,54,2.4,S,0.0,63.5
2026-07-03 16:00:00,station_delhi_01,Delhi,104.8,40.6,14.1,160.0,34.4,53,2.9,S,0.0,67.66666666666667
2026-07-03 17:00:00,station_delhi_01,Delhi,87.8,45.2,15.8,190.0,33.8,57,5.6,S,0.0,75.33333333333334
2026-07-03 18:00:00,station_delhi_01,Delhi,90.6,50.1,26.5,160.0,32.7,64,5.8,S,0.0,83.5
2026-07-03 19:00:00,station_delhi_01,Delhi,94.1,57.0,41.3,118.0,31.6,71,6.5,S,0.0,95.0
2026-07-03 20:00:00,station_delhi_01,Delhi,96.2,65.4,52.1,84.0,30.9,75,4.8,S,0.0,118.00000000000001
2026-07-03 21:00:00,station_delhi_01,Delhi,95.2,66.4,55.4,66.0,30.5,77,4.4,SE,0.0,121.33333333333336
2026-07-03 22:00:00,station_delhi_01,Delhi,94.5,65.7,54.8,56.0,30.4,79,4.2,SE,0.0,119.0
2026-07-03 23:00:00,station_delhi_01,Delhi,90.1,63.1,52.7,50.0,30.7,75,5.1,SE,0.0,110.33333333333334
2026-07-04 00:00:00,station_delhi_01,Delhi,84.1,59.4,49.1,46.0,30.5,74,3.9,E,0.0,99.0
2026-07-04 01:00:00,station_delhi_01,Delhi,79.4,56.7,44.1,46.0,30.2,74,4.0,E,0.0,94.5
2026-07-04 02:00:00,station_delhi_01,Delhi,76.4,55.5,40.2,46.0,30.0,74,4.3,E,0.0,92.5
2026-07-04 03:00:00,station_delhi_01,Delhi,73.1,54.9,39.0,42.0,29.9,75,3.4,E,0.0,91.5
2026-07-04 04:00:00,station_delhi_01,Delhi,69.6,54.6,38.8,39.0,29.9,76,2.4,E,0.0,91.0
2026-07-04 05:00:00,station_delhi_01,Delhi,91.3,55.9,33.5,50.0,29.2,82,3.9,SE,0.0,93.16666666666666
2026-07-04 06:00:00,station_delhi_01,Delhi,82.7,57.7,31.6,66.0,29.6,81,3.8,SE,0.0,96.16666666666667
2026-07-04 07:00:00,station_delhi_01,Delhi,81.7,55.1,28.7,89.0,30.7,77,2.8,E,0.0,91.83333333333334
2026-07-04 08:00:00,station_delhi_01,Delhi,84.8,48.2,25.1,112.0,31.2,71,4.9,SE,0.2,80.33333333333334
2026-07-04 09:00:00,station_delhi_01,Delhi,63.6,39.9,20.2,135.0,32.2,66,4.3,S,0.4,66.5
2026-07-04 10:00:00,station_delhi_01,Delhi,69.8,36.9,14.5,158.0,33.4,62,4.1,SE,0.0,61.5
2026-07-04 11:00:00,station_delhi_01,Delhi,66.6,34.5,10.4,176.0,32.6,65,2.5,S,0.1,57.5
2026-07-04 12:00:00,station_delhi_01,Delhi,59.1,32.4,8.7,187.0,34.1,57,2.4,SW,0.3,54.0
2026-07-04 13:00:00,station_delhi_01,Delhi,55.1,33.6,8.5,193.0,35.7,51,2.2,W,0.1,56.0
2026-07-04 14:00:00,station_delhi_01,Delhi,57.9,36.4,9.0,197.0,36.4,49,3.9,NW,0.0,60.666666666666664
2026-07-04 15:00:00,station_delhi_01,Delhi,61.0,39.2,9.6,202.0,36.5,48,5.1,NW,0.1,65.33333333333334
2026-07-04 16:00:00,station_delhi_01,Delhi,72.2,41.9,10.9,204.0,36.5,49,5.2,NW,0.1,69.83333333333333
2026-07-04 17:00:00,station_delhi_01,Delhi,89.2,58.2,25.2,155.0,33.4,67,6.8,NW,0.1,97.0
2026-07-04 18:00:00,station_delhi_01,Delhi,90.3,60.8,31.9,135.0,32.9,70,4.6,N,0.0,102.66666666666666
2026-07-04 19:00:00,station_delhi_01,Delhi,89.4,66.6,41.0,107.0,32.1,78,2.2,E,0.0,121.99999999999999
2026-07-04 20:00:00,station_delhi_01,Delhi,95.5,73.1,47.3,85.0,31.7,79,4.3,E,0.0,143.66666666666666
