timestamp,station_id,city,aqi,pm25,pm10,no2,o3,temperature,humidity,wind_speed,wind_direction,precipitation
2026-04-11 22:00:00,station_0,Delhi,467,96.9,603.5,26.0,80.0,0.0,0.0,0.0,N,0.0
2026-04-11 23:00:00,station_0,Delhi,450,89.9,530.9,18.5,84.0,0.0,0.0,0.0,N,0.0
2026-04-12 00:00:00,station_0,Delhi,435,82.0,454.5,15.7,84.0,0.0,0.0,0.0,N,0.0
2026-04-12 01:00:00,station_0,Delhi,421,74.7,390.2,15.0,82.0,0.0,0.0,0.0,N,0.0
2026-04-12 02:00:00,station_0,Delhi,407,71.5,351.1,15.7,77.0,0.0,0.0,0.0,N,0.0
2026-04-12 03:00:00,station_0,Delhi,394,75.4,361.4,18.8,66.0,0.0,0.0,0.0,N,0.0
2026-04-12 04:00:00,station_0,Delhi,382,84.1,390.2,23.5,52.0,0.0,0.0,0.0,N,0.0
2026-04-12 05:00:00,station_0,Delhi,375,61.0,272.9,22.0,64.0,0.0,0.0,0.0,N,0.0
2026-04-12 06:00:00,station_0,Delhi,361,70.3,325.0,21.5,69.0,0.0,0.0,0.0,N,0.0
2026-04-12 07:00:00,station_0,Delhi,351,81.0,355.8,20.6,77.0,0.0,0.0,0.0,N,0.0
2026-04-12 08:00:00,station_0,Delhi,342,83.4,421.0,18.5,90.0,0.0,0.0,0.0,N,0.0
2026-04-12 09:00:00,station_0,Delhi,332,72.4,380.9,14.2,112.0,0.0,0.0,0.0,N,0.0
2026-04-12 10:00:00,station_0,Delhi,320,58.1,339.9,8.7,138.0,0.0,0.0,0.0,N,0.0
2026-04-12 11:00:00,station_0,Delhi,310,51.2,334.3,4.6,158.0,0.0,0.0,0.0,N,0.0
2026-04-12 12:00:00,station_0,Delhi,302,52.0,379.0,3.0,165.0,0.0,0.0,0.0,N,0.0
2026-04-12 13:00:00,station_0,Delhi,296,56.3,451.7,2.8,165.0,0.0,0.0,0.0,N,0.0
2026-04-12 14:00:00,station_0,Delhi,292,63.3,549.5,3.3,163.0,0.0,0.0,0.0,N,0.0
2026-04-12 15:00:00,station_0,Delhi,294,72.9,668.7,4.0,160.0,0.0,0.0,0.0,N,0.0
2026-04-12 16:00:00,station_0,Delhi,302,84.8,804.7,5.3,155.0,0.0,0.0,0.0,N,0.0
2026-04-12 17:00:00,station_0,Delhi,316,96.4,905.2,8.6,142.0,0.0,0.0,0.0,N,0.0
2026-04-12 18:00:00,station_0,Delhi,343,109.9,948.1,12.8,128.0,0.0,0.0,0.0,N,0.0
2026-04-12 19:00:00,station_0,Delhi,374,122.9,949.9,18.5,108.0,0.0,0.0,0.0,N,0.0
2026-04-12 20:00:00,station_0,Delhi,403,133.6,990.9,22.2,93.0,0.0,0.0,0.0,N,0.0
2026-04-12 21:00:00,station_0,Delhi,426,137.4,979.8,22.3,88.0,0.0,0.0,0.0,N,0.0
2026-04-12 22:00:00,station_0,Delhi,442,130.9,897.8,20.4,88.0,0.0,0.0,0.0,N,0.0
2026-04-12 23:00:00,station_0,Delhi,455,112.7,733.9,18.2,89.0,0.0,0.0,0.0,N,0.0
2026-04-13 00:00:00,station_0,Delhi,463,89.4,542.0,15.8,92.0,0.0,0.0,0.0,N,0.0
2026-04-13 01:00:00,station_0,Delhi,467,69.8,401.4,13.0,97.0,0.0,0.0,0.0,N,0.0
2026-04-13 02:00:00,station_0,Delhi,467,57.2,319.4,11.2,99.0,0.0,0.0,0.0,N,0.0
2026-04-13 03:00:00,station_0,Delhi,466,49.9,270.1,11.0,95.0,0.0,0.0,0.0,N,0.0
2026-04-13 04:00:00,station_0,Delhi,462,47.1,244.9,11.8,89.0,0.0,0.0,0.0,N,0.0
2026-04-13 05:00:00,station_0,Delhi,456,61.2,360.4,10.4,97.0,0.0,0.0,0.0,N,0.0
2026-04-13 06:00:00,station_0,Delhi,460,57.5,301.7,13.9,97.0,0.0,0.0,0.0,N,0.0
2026-04-13 07:00:00,station_0,Delhi,459,59.6,267.3,18.4,98.0,0.0,0.0,0.0,N,0.0
2026-04-13 08:00:00,station_0,Delhi,455,58.6,271.0,20.2,105.0,0.0,0.0,0.0,N,0.0
2026-04-13 09:00:00,station_0,Delhi,449,48.2,235.2,16.4,124.0,0.0,0.0,0.0,N,0.0
2026-04-13 10:00:00,station_0,Delhi,443,36.0,208.6,9.8,149.0,0.0,0.0,0.0,N,0.0
2026-04-13 11:00:00,station_0,Delhi,437,38.3,269.2,4.8,168.0,0.0,0.0,0.0,N,0.0
2026-04-13 12:00:00,station_0,Delhi,435,43.9,352.0,3.1,175.0,0.0,0.0,0.0,N,0.0
2026-04-13 13:00:00,station_0,Delhi,433,49.4,432.1,3.0,175.0,0.0,0.0,0.0,N,0.0
2026-04-13 14:00:00,station_0,Delhi,433,54.9,506.6,3.6,172.0,0.0,0.0,0.0,N,0.0
2026-04-13 15:00:00,station_0,Delhi,431,60.8,579.3,4.2,168.0,0.0,0.0,0.0,N,0.0
2026-04-13 16:00:00,station_0,Delhi,427,65.9,633.3,5.6,162.0,0.0,0.0,0.0,N,0.0
2026-04-13 17:00:00,station_0,Delhi,420,59.8,577.4,9.3,155.0,0.0,0.0,0.0,N,0.0
2026-04-13 18:00:00,station_0,Delhi,406,68.5,596.0,14.3,138.0,0.0,0.0,0.0,N,0.0
2026-04-13 19:00:00,station_0,Delhi,390,75.7,592.3,21.4,114.0,0.0,0.0,0.0,N,0.0
2026-04-13 20:00:00,station_0,Delhi,371,80.3,588.6,27.0,93.0,0.0,0.0,0.0,N,0.0
2026-04-13 21:00:00,station_0,Delhi,350,82.4,555.1,30.3,79.0,0.0,0.0,0.0,N,0.0
2026-04-13 22:00:00,station_0,Delhi,328,84.5,525.3,32.2,68.0,0.0,0.0,0.0,N,0.0
2026-04-13 23:00:00,station_0,Delhi,308,86.8,501.1,32.3,62.0,0.0,0.0,0.0,N,0.0
2026-04-14 00:00:00,station_0,Delhi,296,89.4,508.5,29.5,61.0,0.0,0.0,0.0,N,0.0
2026-04-14 01:00:00,station_0,Delhi,294,89.9,512.2,24.9,65.0,0.0,0.0,0.0,N,0.0
2026-04-14 02:00:00,station_0,Delhi,300,82.4,438.7,21.4,68.0,0.0,0.0,0.0,N,0.0
2026-04-14 03:00:00,station_0,Delhi,307,70.1,326.0,19.8,69.0,0.0,0.0,0.0,N,0.0
2026-04-14 04:00:00,station_0,Delhi,310,58.9,227.2,19.4,69.0,0.0,0.0,0.0,N,0.0
2026-04-14 05:00:00,station_0,Delhi,309,45.6,185.8,15.7,85.0,0.0,0.0,0.0,N,0.0
2026-04-14 06:00:00,station_0,Delhi,299,49.5,175.6,20.2,87.0,0.0,0.0,0.0,N,0.0
2026-04-14 07:00:00,station_0,Delhi,292,57.4,148.1,26.0,90.0,0.0,0.0,0.0,N,0.0
2026-04-14 08:00:00,station_0,Delhi,285,53.9,157.4,28.3,102.0,0.0,0.0,0.0,N,0.0
2026-04-14 09:00:00,station_0,Delhi,278,48.9,153.2,23.5,130.0,0.0,0.0,0.0,N,0.0
2026-04-14 10:00:00,station_0,Delhi,273,39.6,128.5,15.1,166.0,0.0,0.0,0.0,N,0.0
2026-04-14 11:00:00,station_0,Delhi,268,27.4,105.5,8.4,191.0,0.0,0.0,0.0,N,0.0
2026-04-14 12:00:00,station_0,Delhi,259,27.7,130.9,5.3,197.0,0.0,0.0,0.0,N,0.0
2026-04-14 13:00:00,station_0,Delhi,246,31.2,175.6,4.0,192.0,0.0,0.0,0.0,N,0.0
2026-04-14 14:00:00,station_0,Delhi,230,32.4,217.5,3.7,184.0,0.0,0.0,0.0,N,0.0
2026-04-14 15:00:00,station_0,Delhi,213,33.3,254.3,3.8,175.0,0.0,0.0,0.0,N,0.0
2026-04-14 16:00:00,station_0,Delhi,198,36.2,302.7,5.1,164.0,0.0,0.0,0.0,N,0.0
2026-04-14 17:00:00,station_0,Delhi,191,40.7,378.1,8.9,151.0,0.0,0.0,0.0,N,0.0
2026-04-14 18:00:00,station_0,Delhi,187,53.1,434.0,17.0,129.0,0.0,0.0,0.0,N,0.0
2026-04-14 19:00:00,station_0,Delhi,183,67.3,486.2,27.8,99.0,0.0,0.0,0.0,N,0.0
2026-04-14 20:00:00,station_0,Delhi,181,79.2,545.8,34.5,78.0,0.0,0.0,0.0,N,0.0
2026-04-14 21:00:00,station_0,Delhi,180,87.1,594.2,32.9,74.0,0.0,0.0,0.0,N,0.0
2026-04-14 22:00:00,station_0,Delhi,181,87.8,584.9,27.0,78.0,0.0,0.0,0.0,N,0.0
2026-04-14 23:00:00,station_0,Delhi,182,76.6,471.2,21.9,82.0,0.0,0.0,0.0,N,0.0
2026-04-15 00:00:00,station_0,Delhi,182,60.3,323.2,19.1,85.0,0.0,0.0,0.0,N,0.0
2026-04-15 01:00:00,station_0,Delhi,178,46.6,207.7,17.2,87.0,0.0,0.0,0.0,N,0.0
2026-04-15 02:00:00,station_0,Delhi,172,36.9,129.5,16.5,89.0,0.0,0.0,0.0,N,0.0
2026-04-15 03:00:00,station_0,Delhi,165,32.4,101.3,17.4,87.0,0.0,0.0,0.0,N,0.0
2026-04-15 04:00:00,station_0,Delhi,160,31.2,94.1,19.6,84.0,0.0,0.0,0.0,N,0.0
2026-04-15 05:00:00,station_0,Delhi,158,35.5,113.9,19.3,82.0,0.0,0.0,0.0,N,0.0
2026-04-15 06:00:00,station_0,Delhi,156,42.0,122.5,23.4,88.0,0.0,0.0,0.0,N,0.0
2026-04-15 07:00:00,station_0,Delhi,155,48.4,116.9,28.7,97.0,0.0,0.0,0.0,N,0.0
2026-04-15 08:00:00,station_0,Delhi,154,43.2,114.3,30.0,111.0,0.0,0.0,0.0,N,0.0
2026-04-15 09:00:00,station_0,Delhi,153,31.8,110.6,23.6,135.0,0.0,0.0,0.0,N,0.0
2026-04-15 10:00:00,station_0,Delhi,153,26.0,143.0,13.2,163.0,0.0,0.0,0.0,N,0.0
2026-04-15 11:00:00,station_0,Delhi,153,29.7,197.4,5.3,181.0,0.0,0.0,0.0,N,0.0
2026-04-15 12:00:00,station_0,Delhi,155,34.3,276.6,2.6,182.0,0.0,0.0,0.0,N,0.0
2026-04-15 13:00:00,station_0,Delhi,158,40.3,364.1,2.4,173.0,0.0,0.0,0.0,N,0.0
2026-04-15 14:00:00,station_0,Delhi,162,46.1,438.7,3.1,163.0,0.0,0.0,0.0,N,0.0
2026-04-15 15:00:00,station_0,Delhi,166,51.2,502.9,3.3,158.0,0.0,0.0,0.0,N,0.0
2026-04-15 16:00:00,station_0,Delhi,172,56.3,556.9,4.4,152.0,0.0,0.0,0.0,N,0.0
2026-04-15 17:00:00,station_0,Delhi,177,51.1,491.7,8.7,156.0,0.0,0.0,0.0,N,0.0
2026-04-15 18:00:00,station_0,Delhi,179,61.7,521.5,20.5,131.0,0.0,0.0,0.0,N,0.0
2026-04-15 19:00:00,station_0,Delhi,181,74.7,523.4,36.8,95.0,0.0,0.0,0.0,N,0.0
2026-04-15 20:00:00,station_0,Delhi,182,88.2,568.1,49.8,67.0,0.0,0.0,0.0,N,0.0
2026-04-15 21:00:00,station_0,Delhi,182,99.9,618.4,56.3,53.0,0.0,0.0,0.0,N,0.0
2026-04-15 22:00:00,station_0,Delhi,183,107.1,642.6,59.5,45.0,0.0,0.0,0.0,N,0.0
2026-04-15 23:00:00,station_0,Delhi,184,109.4,633.3,60.6,39.0,0.0,0.0,0.0,N,0.0
2026-04-16 00:00:00,station_0,Delhi,187,108.3,603.5,59.2,34.0,0.0,0.0,0.0,N,0.0
2026-04-16 01:00:00,station_0,Delhi,193,108.3,575.6,55.8,30.0,0.0,0.0,0.0,N,0.0
2026-04-16 02:00:00,station_0,Delhi,202,109.0,551.3,53.0,27.0,0.0,0.0,0.0,N,0.0
2026-04-16 03:00:00,station_0,Delhi,228,108.5,523.4,51.7,19.0,0.0,0.0,0.0,N,0.0
2026-04-16 04:00:00,station_0,Delhi,253,107.8,499.2,51.0,12.0,0.0,0.0,0.0,N,0.0
2026-04-16 05:00:00,station_0,Delhi,277,93.6,442.4,38.8,39.0,0.0,0.0,0.0,N,0.0
2026-04-16 06:00:00,station_0,Delhi,296,99.7,427.5,41.8,58.0,0.0,0.0,0.0,N,0.0
2026-04-16 07:00:00,station_0,Delhi,313,103.6,314.8,45.4,85.0,0.0,0.0,0.0,N,0.0
2026-04-16 08:00:00,station_0,Delhi,323,80.1,214.2,44.5,113.0,0.0,0.0,0.0,N,0.0
2026-04-16 09:00:00,station_0,Delhi,328,44.9,120.6,34.8,143.0,0.0,0.0,0.0,N,0.0
2026-04-16 10:00:00,station_0,Delhi,329,23.4,67.3,20.7,173.0,0.0,0.0,0.0,N,0.0
2026-04-16 11:00:00,station_0,Delhi,325,18.3,57.4,9.7,192.0,0.0,0.0,0.0,N,0.0
2026-04-16 12:00:00,station_0,Delhi,317,18.9,70.3,5.0,193.0,0.0,0.0,0.0,N,0.0
2026-04-16 13:00:00,station_0,Delhi,307,22.8,107.8,3.4,183.0,0.0,0.0,0.0,N,0.0
2026-04-16 14:00:00,station_0,Delhi,292,23.6,145.3,3.4,172.0,0.0,0.0,0.0,N,0.0
2026-04-16 15:00:00,station_0,Delhi,275,26.5,184.9,3.5,163.0,0.0,0.0,0.0,N,0.0
2026-04-16 16:00:00,station_0,Delhi,256,29.5,214.2,5.1,153.0,0.0,0.0,0.0,N,0.0
2026-04-16 17:00:00,station_0,Delhi,236,27.6,153.2,10.5,159.0,0.0,0.0,0.0,N,0.0
2026-04-16 18:00:00,station_0,Delhi,215,36.8,186.7,20.9,136.0,0.0,0.0,0.0,N,0.0
2026-04-16 19:00:00,station_0,Delhi,198,49.1,195.6,35.0,105.0,0.0,0.0,0.0,N,0.0
2026-04-16 20:00:00,station_0,Delhi,192,57.7,244.0,43.8,82.0,0.0,0.0,0.0,N,0.0
2026-04-16 21:00:00,station_0,Delhi,185,58.6,275.7,41.6,77.0,0.0,0.0,0.0,N,0.0
2026-04-16 22:00:00,station_0,Delhi,178,54.6,258.9,34.0,80.0,0.0,0.0,0.0,N,0.0
2026-04-16 23:00:00,station_0,Delhi,170,47.1,190.0,29.0,80.0,0.0,0.0,0.0,N,0.0
2026-04-17 00:00:00,station_0,Delhi,160,43.4,150.4,30.3,72.0,0.0,0.0,0.0,N,0.0
2026-04-17 01:00:00,station_0,Delhi,151,45.2,136.0,34.2,61.0,0.0,0.0,0.0,N,0.0
2026-04-17 02:00:00,station_0,Delhi,150,49.2,134.6,37.9,52.0,0.0,0.0,0.0,N,0.0
2026-04-17 03:00:00,station_0,Delhi,144,53.4,145.8,40.0,45.0,0.0,0.0,0.0,N,0.0
2026-04-17 04:00:00,station_0,Delhi,138,54.9,149.0,41.9,40.0,0.0,0.0,0.0,N,0.0
2026-04-17 05:00:00,station_0,Delhi,132,85.0,289.6,42.2,34.0,0.0,0.0,0.0,N,0.0
2026-04-17 06:00:00,station_0,Delhi,131,86.1,260.8,44.9,50.0,0.0,0.0,0.0,N,0.0
2026-04-17 07:00:00,station_0,Delhi,130,82.7,249.6,48.1,73.0,0.0,0.0,0.0,N,0.0
2026-04-17 08:00:00,station_0,Delhi,128,80.6,240.3,47.2,100.0,0.0,0.0,0.0,N,0.0
2026-04-17 09:00:00,station_0,Delhi,128,75.0,253.3,38.5,134.0,0.0,0.0,0.0,N,0.0
2026-04-17 10:00:00,station_0,Delhi,131,67.3,265.4,25.8,171.0,0.0,0.0,0.0,N,0.0
2026-04-17 11:00:00,station_0,Delhi,136,55.6,235.2,15.5,201.0,0.0,0.0,0.0,N,0.0
2026-04-17 12:00:00,station_0,Delhi,140,49.1,212.8,10.0,219.0,0.0,0.0,0.0,N,0.0
2026-04-17 13:00:00,station_0,Delhi,143,45.2,201.2,6.9,230.0,0.0,0.0,0.0,N,0.0
2026-04-17 14:00:00,station_0,Delhi,145,43.2,202.1,5.7,232.0,0.0,0.0,0.0,N,0.0
2026-04-17 15:00:00,station_0,Delhi,154,42.1,205.4,6.8,223.0,0.0,0.0,0.0,N,0.0
2026-04-17 16:00:00,station_0,Delhi,178,40.5,190.5,9.9,207.0,0.0,0.0,0.0,N,0.0
2026-04-17 17:00:00,station_0,Delhi,195,56.1,400.5,9.9,161.0,0.0,0.0,0.0,N,0.0
2026-04-17 18:00:00,station_0,Delhi,200,44.6,243.1,15.7,141.0,0.0,0.0,0.0,N,0.0
2026-04-17 19:00:00,station_0,Delhi,195,43.7,167.6,23.6,112.0,0.0,0.0,0.0,N,0.0
2026-04-17 20:00:00,station_0,Delhi,181,50.2,190.0,29.5,90.0,0.0,0.0,0.0,N,0.0
2026-04-17 21:00:00,station_0,Delhi,160,60.8,264.5,31.6,79.0,0.0,0.0,0.0,N,0.0
2026-04-17 22:00:00,station_0,Delhi,151,70.8,332.5,31.7,74.0,0.0,0.0,0.0,N,0.0
2026-04-17 23:00:00,station_0,Delhi,151,77.3,368.8,30.5,71.0,0.0,0.0,0.0,N,0.0
2026-04-18 00:00:00,station_0,Delhi,152,77.8,361.4,27.6,70.0,0.0,0.0,0.0,N,0.0
2026-04-18 01:00:00,station_0,Delhi,152,75.9,340.9,23.5,71.0,0.0,0.0,0.0,N,0.0
2026-04-18 02:00:00,station_0,Delhi,153,74.0,320.4,20.7,71.0,0.0,0.0,0.0,N,0.0
2026-04-18 03:00:00,station_0,Delhi,154,71.9,290.6,20.0,65.0,0.0,0.0,0.0,N,0.0
2026-04-18 04:00:00,station_0,Delhi,154,69.2,252.4,20.5,57.0,0.0,0.0,0.0,N,0.0
2026-04-18 05:00:00,station_0,Delhi,155,99.4,443.3,21.7,58.0,0.0,0.0,0.0,N,0.0
2026-04-18 06:00:00,station_0,Delhi,158,107.3,455.4,25.2,67.0,0.0,0.0,0.0,N,0.0
2026-04-18 07:00:00,station_0,Delhi,162,109.2,376.3,29.6,80.0,0.0,0.0,0.0,N,0.0
2026-04-18 08:00:00,station_0,Delhi,164,109.7,462.9,30.8,100.0,0.0,0.0,0.0,N,0.0
2026-04-18 09:00:00,station_0,Delhi,169,101.0,461.0,25.6,133.0,0.0,0.0,0.0,N,0.0
2026-04-18 10:00:00,station_0,Delhi,173,87.8,415.4,17.0,172.0,0.0,0.0,0.0,N,0.0
2026-04-18 11:00:00,station_0,Delhi,177,78.0,370.7,10.1,198.0,0.0,0.0,0.0,N,0.0
2026-04-18 12:00:00,station_0,Delhi,179,68.0,353.0,6.5,201.0,0.0,0.0,0.0,N,0.0
2026-04-18 13:00:00,station_0,Delhi,182,61.2,348.3,4.5,191.0,0.0,0.0,0.0,N,0.0
2026-04-18 14:00:00,station_0,Delhi,185,54.9,331.6,3.9,178.0,0.0,0.0,0.0,N,0.0
2026-04-18 15:00:00,station_0,Delhi,188,51.0,325.0,4.2,167.0,0.0,0.0,0.0,N,0.0
2026-04-18 16:00:00,station_0,Delhi,191,48.3,323.2,5.9,153.0,0.0,0.0,0.0,N,0.0
2026-04-18 17:00:00,station_0,Delhi,193,49.7,322.2,10.5,149.0,0.0,0.0,0.0,N,0.0
2026-04-18 18:00:00,station_0,Delhi,192,55.5,309.2,21.7,127.0,0.0,0.0,0.0,N,0.0
2026-04-18 19:00:00,station_0,Delhi,193,67.1,309.2,37.0,96.0,0.0,0.0,0.0,N,0.0
2026-04-18 20:00:00,station_0,Delhi,196,75.2,319.4,47.9,71.0,0.0,0.0,0.0,N,0.0
2026-04-18 21:00:00,station_0,Delhi,199,80.1,322.2,51.0,59.0,0.0,0.0,0.0,N,0.0
2026-04-18 22:00:00,station_0,Delhi,200,81.7,319.4,49.7,53.0,0.0,0.0,0.0,N,0.0
2026-04-18 23:00:00,station_0,Delhi,200,78.5,311.1,45.8,52.0,0.0,0.0,0.0,N,0.0
2026-04-19 00:00:00,station_0,Delhi,198,71.2,299.0,38.2,58.0,0.0,0.0,0.0,N,0.0
2026-04-19 01:00:00,station_0,Delhi,197,63.6,276.6,28.1,69.0,0.0,0.0,0.0,N,0.0
2026-04-19 02:00:00,station_0,Delhi,196,57.4,246.8,20.7,76.0,0.0,0.0,0.0,N,0.0
2026-04-19 03:00:00,station_0,Delhi,194,54.4,234.2,18.1,75.0,0.0,0.0,0.0,N,0.0
2026-04-19 04:00:00,station_0,Delhi,193,54.4,240.3,18.3,70.0,0.0,0.0,0.0,N,0.0
2026-04-19 05:00:00,station_0,Delhi,193,68.2,314.8,26.8,59.0,0.0,0.0,0.0,N,0.0
2026-04-19 06:00:00,station_0,Delhi,190,68.9,305.5,30.5,62.0,0.0,0.0,0.0,N,0.0
2026-04-19 07:00:00,station_0,Delhi,187,73.1,285.9,35.2,68.0,0.0,0.0,0.0,N,0.0
2026-04-19 08:00:00,station_0,Delhi,185,76.6,281.3,35.8,83.0,0.0,0.0,0.0,N,0.0
2026-04-19 09:00:00,station_0,Delhi,181,78.2,306.4,28.3,117.0,0.0,0.0,0.0,N,0.0
2026-04-19 10:00:00,station_0,Delhi,178,71.9,301.7,16.6,161.0,0.0,0.0,0.0,N,0.0
2026-04-19 11:00:00,station_0,Delhi,176,58.7,287.8,7.7,190.0,0.0,0.0,0.0,N,0.0
2026-04-19 12:00:00,station_0,Delhi,174,48.5,271.9,4.3,192.0,0.0,0.0,0.0,N,0.0
2026-04-19 13:00:00,station_0,Delhi,172,41.8,247.7,3.7,179.0,0.0,0.0,0.0,N,0.0
2026-04-19 14:00:00,station_0,Delhi,170,40.0,269.2,4.3,166.0,0.0,0.0,0.0,N,0.0
2026-04-19 15:00:00,station_0,Delhi,169,38.3,267.3,4.6,161.0,0.0,0.0,0.0,N,0.0
2026-04-19 16:00:00,station_0,Delhi,168,38.1,263.6,6.2,157.0,0.0,0.0,0.0,N,0.0
2026-04-19 17:00:00,station_0,Delhi,167,47.5,396.7,9.7,144.0,0.0,0.0,0.0,N,0.0
2026-04-19 18:00:00,station_0,Delhi,168,52.0,379.0,19.3,122.0,0.0,0.0,0.0,N,0.0
2026-04-19 19:00:00,station_0,Delhi,170,58.8,357.6,32.2,93.0,0.0,0.0,0.0,N,0.0
2026-04-19 20:00:00,station_0,Delhi,171,65.7,366.9,39.4,73.0,0.0,0.0,0.0,N,0.0
2026-04-19 21:00:00,station_0,Delhi,172,81.0,489.9,35.4,73.0,0.0,0.0,0.0,N,0.0
2026-04-19 22:00:00,station_0,Delhi,175,107.3,722.7,25.8,83.0,0.0,0.0,0.0,N,0.0
2026-04-19 23:00:00,station_0,Delhi,183,118.3,778.6,17.8,91.0,0.0,0.0,0.0,N,0.0
2026-04-20 00:00:00,station_0,Delhi,193,102.4,614.7,14.1,94.0,0.0,0.0,0.0,N,0.0
2026-04-20 01:00:00,station_0,Delhi,200,83.6,463.8,12.1,95.0,0.0,0.0,0.0,N,0.0
2026-04-20 02:00:00,station_0,Delhi,210,68.9,358.6,11.5,93.0,0.0,0.0,0.0,N,0.0
2026-04-20 03:00:00,station_0,Delhi,217,58.6,282.2,12.6,85.0,0.0,0.0,0.0,N,0.0
2026-04-20 04:00:00,station_0,Delhi,220,54.6,244.0,15.1,74.0,0.0,0.0,0.0,N,0.0
2026-04-20 05:00:00,station_0,Delhi,220,152.3,832.6,13.1,73.0,0.0,0.0,0.0,N,0.0
2026-04-20 06:00:00,station_0,Delhi,251,152.3,774.9,16.2,72.0,0.0,0.0,0.0,N,0.0
2026-04-20 07:00:00,station_0,Delhi,279,147.6,655.7,20.2,72.0,0.0,0.0,0.0,N,0.0
2026-04-20 08:00:00,station_0,Delhi,301,139.2,631.4,21.6,81.0,0.0,0.0,0.0,N,0.0
2026-04-20 09:00:00,station_0,Delhi,319,116.9,510.4,17.7,108.0,0.0,0.0,0.0,N,0.0
2026-04-20 10:00:00,station_0,Delhi,330,80.1,338.1,11.1,144.0,0.0,0.0,0.0,N,0.0
2026-04-20 11:00:00,station_0,Delhi,332,50.9,247.7,5.9,167.0,0.0,0.0,0.0,N,0.0
2026-04-20 12:00:00,station_0,Delhi,329,41.7,255.2,3.7,167.0,0.0,0.0,0.0,N,0.0
2026-04-20 13:00:00,station_0,Delhi,329,42.7,311.1,3.0,154.0,0.0,0.0,0.0,N,0.0
2026-04-20 14:00:00,station_0,Delhi,332,47.1,393.0,3.2,142.0,0.0,0.0,0.0,N,0.0
2026-04-20 15:00:00,station_0,Delhi,338,53.3,493.6,4.0,137.0,0.0,0.0,0.0,N,0.0
2026-04-20 16:00:00,station_0,Delhi,350,59.5,558.8,5.7,132.0,0.0,0.0,0.0,N,0.0
2026-04-20 17:00:00,station_0,Delhi,365,78.2,711.5,9.1,136.0,0.0,0.0,0.0,N,0.0
2026-04-20 18:00:00,station_0,Delhi,382,93.8,810.3,13.2,125.0,0.0,0.0,0.0,N,0.0
2026-04-20 19:00:00,station_0,Delhi,403,107.8,853.1,18.7,109.0,0.0,0.0,0.0,N,0.0
2026-04-20 20:00:00,station_0,Delhi,424,118.5,897.8,22.5,97.0,0.0,0.0,0.0,N,0.0
2026-04-20 21:00:00,station_0,Delhi,446,124.3,897.8,22.9,93.0,0.0,0.0,0.0,N,0.0
2026-04-20 22:00:00,station_0,Delhi,463,126.2,864.3,21.6,93.0,0.0,0.0,0.0,N,0.0
